Date	Latitude	Longitude	Type
01/26/2019 04:05:00 AM	41.893769852	-87.635630985	DECEPTIVE PRACTICE
01/26/2019 03:38:00 PM	41.757614433	-87.586115266	THEFT
01/26/2019 04:15:00 PM	41.809649854	-87.596041839	DECEPTIVE PRACTICE
01/26/2019 08:15:00 PM	41.721326098	-87.653682861	THEFT
01/26/2019 07:24:00 AM	41.892569818	-87.62208039	ASSAULT
01/26/2019 08:55:00 PM	41.754592961	-87.741528537	THEFT
01/26/2019 06:45:00 PM	41.927560326	-87.641657079	THEFT
01/26/2019 04:45:00 PM	41.832791472	-87.647290756	BATTERY
01/26/2019 07:25:00 PM	41.883500187	-87.627876698	DECEPTIVE PRACTICE
01/26/2019 12:41:00 PM	41.728852906	-87.554118677	BATTERY
01/26/2019 12:09:00 PM	41.695982095	-87.596653142	DECEPTIVE PRACTICE
01/26/2019 12:41:00 AM	41.675085284	-87.622569241	BATTERY
01/26/2019 10:10:00 PM	41.884486398	-87.649367395	LIQUOR LAW VIOLATION
01/26/2019 04:14:00 PM	41.76613965	-87.638375484	ASSAULT
01/26/2019 10:51:00 PM	41.743313282	-87.601370602	BATTERY
01/26/2019 08:00:00 PM	41.971011043	-87.710989865	BURGLARY
01/26/2019 10:00:00 AM	41.753318978	-87.584754123	THEFT
01/26/2019 10:00:00 AM	41.804666958	-87.62271601	CRIMINAL DAMAGE
01/26/2019 07:17:00 PM	41.959818737	-87.708201569	MOTOR VEHICLE THEFT
01/26/2019 01:55:00 AM	41.739852934	-87.564838708	BATTERY
01/26/2019 08:20:00 PM	41.886222594	-87.725827497	NARCOTICS
01/26/2019 06:47:00 PM	41.751457646	-87.552892516	NARCOTICS
01/26/2019 03:00:00 PM	41.714827298	-87.6582967	OTHER OFFENSE
01/26/2019 12:25:00 PM	41.747635652	-87.688896423	CRIMINAL DAMAGE
01/26/2019 08:00:00 AM	41.97055741	-87.729329229	THEFT
01/26/2019 07:30:00 PM	41.743202042	-87.71508541	MOTOR VEHICLE THEFT
01/26/2019 02:58:00 PM	41.736027542	-87.646782701	OTHER OFFENSE
01/26/2019 09:30:00 AM	41.791242288	-87.686406306	THEFT
01/26/2019 04:00:00 AM	41.863370754	-87.659809248	THEFT
01/26/2019 09:20:00 PM	41.879875819	-87.684800705	THEFT
01/26/2019 10:00:00 PM	41.924006304	-87.764056309	CRIMINAL DAMAGE
01/26/2019 05:55:00 PM	41.8116221	-87.671128741	ROBBERY
01/26/2019 11:35:00 AM	41.878724477	-87.678250459	DECEPTIVE PRACTICE
01/26/2019 11:48:00 AM	41.858877656	-87.72404537	OTHER OFFENSE
01/26/2019 08:30:00 AM	41.78118445	-87.763073793	THEFT
01/26/2019 03:00:00 AM	41.877801855	-87.627667648	ASSAULT
01/26/2019 09:00:00 PM	41.771002776	-87.582583655	CRIM SEXUAL ASSAULT
01/23/2019 11:00:00 PM	41.977273035	-87.772158493	BATTERY
01/11/2019 03:30:00 PM	41.873192061	-87.62197216	ROBBERY
01/22/2019 09:00:00 AM	41.965125301	-87.677090317	THEFT
01/26/2019 11:15:00 PM	41.846035085	-87.728307164	BATTERY
01/05/2019 06:30:00 PM	41.892753031	-87.624193896	THEFT
01/26/2019 10:55:00 AM	41.895513492	-87.710761053	OTHER OFFENSE
01/26/2019 04:05:00 PM	41.888806747	-87.721002933	NARCOTICS
01/26/2019 08:00:00 PM	41.885657677	-87.647900629	CRIMINAL DAMAGE
01/24/2019 04:00:00 AM	41.738555134	-87.557526171	OFFENSE INVOLVING CHILDREN
01/06/2019 02:00:00 PM	41.889760548	-87.627998797	THEFT
01/26/2019 08:15:00 PM	41.96938944	-87.700488807	BATTERY
01/26/2019 09:25:00 AM	41.792522974	-87.703529737	THEFT
01/26/2019 10:00:00 PM	41.682110709	-87.656654594	BURGLARY
01/26/2019 01:45:00 AM	42.002543447	-87.817594525	THEFT
01/26/2019 08:35:00 PM	41.902365801	-87.716854733	CRIMINAL TRESPASS
01/26/2019 04:00:00 AM	41.792638452	-87.741772772	BATTERY
01/26/2019 09:29:00 PM	41.886382272	-87.763398884	ASSAULT
01/26/2019 07:10:00 PM	41.837891442	-87.657665504	BURGLARY
01/26/2019 11:30:00 AM	41.926831254	-87.759323806	CRIMINAL DAMAGE
01/26/2019 07:53:00 AM	41.969103033	-87.65374341	ASSAULT
01/26/2019 04:48:00 PM	41.78955203	-87.655973213	BATTERY
01/14/2019 04:08:00 PM	41.951438353	-87.758158302	CRIM SEXUAL ASSAULT
01/26/2019 01:00:00 PM	41.893990113	-87.702155577	THEFT
01/26/2019 10:34:00 PM	41.952154809	-87.773187646	CRIMINAL DAMAGE
01/26/2019 01:00:00 AM	41.924497521	-87.797708007	CRIMINAL DAMAGE
01/26/2019 01:14:00 AM	41.881172502	-87.768156563	BATTERY
01/26/2019 05:22:00 AM	41.928737328	-87.671407201	BATTERY
01/26/2019 04:00:00 PM	41.941054652	-87.70433806	MOTOR VEHICLE THEFT
01/26/2019 03:00:00 PM	41.93199168	-87.710597551	BATTERY
01/26/2019 08:00:00 PM	41.837393632	-87.696374525	THEFT
01/26/2019 11:30:00 AM	41.955063029	-87.654561692	THEFT
01/17/2019 05:15:00 PM	41.872274452	-87.764581664	BATTERY
01/26/2019 06:00:00 PM	41.796976375	-87.670740434	ROBBERY
01/26/2019 06:19:00 AM	41.764284607	-87.580884226	BATTERY
01/26/2019 07:45:00 AM	41.796772939	-87.668303756	BATTERY
01/26/2019 04:15:00 AM	41.757061619	-87.635676987	CRIMINAL DAMAGE
01/26/2019 01:01:00 PM	41.786539062	-87.620635522	BURGLARY
01/26/2019 11:00:00 PM	41.910606	-87.669467405	THEFT
01/24/2019 12:38:00 PM	41.794800083	-87.677422517	SEX OFFENSE
01/26/2019 10:00:00 PM	41.883191631	-87.706183852	CRIMINAL TRESPASS
01/26/2019 07:00:00 AM	41.876351148	-87.666880865	ASSAULT
01/26/2019 07:29:00 PM	41.880660786	-87.731186405	NARCOTICS
01/26/2019 11:55:00 PM	41.926831254	-87.759323806	CRIMINAL DAMAGE
01/26/2019 03:48:00 PM	41.831001351	-87.627224232	THEFT
01/26/2019 10:54:00 AM	41.944011604	-87.770156585	ASSAULT
01/26/2019 12:34:00 AM	41.888191017	-87.62802708	BATTERY
01/27/2019 09:29:00 PM	41.746701695	-87.664254814	NARCOTICS
01/27/2019 04:07:00 AM	41.702202815	-87.681488058	CRIMINAL TRESPASS
01/27/2019 04:00:00 PM	41.839113859	-87.646305794	THEFT
01/27/2019 11:30:00 AM	41.737934621	-87.706276422	OFFENSE INVOLVING CHILDREN
01/27/2019 11:43:00 PM	41.751298479	-87.604277643	ROBBERY
01/27/2019 04:00:00 PM	41.877594356	-87.639552342	THEFT
01/27/2019 03:00:00 AM	41.730928287	-87.618821619	THEFT
01/27/2019 06:15:00 AM	41.847347637	-87.701443463	WEAPONS VIOLATION
01/27/2019 11:05:00 AM	41.893602815	-87.748206142	NARCOTICS
01/27/2019 03:05:00 PM	41.755164274	-87.640494964	BATTERY
01/27/2019 06:15:00 PM	41.764630679	-87.660571688	MOTOR VEHICLE THEFT
01/27/2019 07:30:00 PM	41.793686636	-87.694104755	MOTOR VEHICLE THEFT
01/27/2019 08:59:00 PM	41.78591253	-87.655875856	BATTERY
01/27/2019 12:15:00 AM	41.897211487	-87.625823165	THEFT
01/27/2019 10:00:00 PM	41.737640622	-87.661073291	CRIMINAL DAMAGE
01/27/2019 02:09:00 PM	42.019398435	-87.674909649	THEFT
01/27/2019 01:00:00 AM	41.75955842	-87.619951867	BATTERY
01/27/2019 11:03:00 PM	41.867907932	-87.731126198	OTHER OFFENSE
01/27/2019 04:40:00 AM	41.764004198	-87.586275721	BATTERY
01/27/2019 10:50:00 PM	41.939464426	-87.729652145	BATTERY
01/25/2019 12:00:00 PM	41.873256536	-87.725406883	THEFT
01/27/2019 07:05:00 PM	41.75097171	-87.682871235	ASSAULT
01/27/2019 05:25:00 PM	41.895705767	-87.626409097	THEFT
01/27/2019 03:40:00 PM	41.851393305	-87.723903515	BATTERY
01/27/2019 05:20:00 PM	41.820055099	-87.603615653	WEAPONS VIOLATION
01/27/2019 07:00:00 PM	41.890719628	-87.68308973	BATTERY
01/27/2019 01:10:00 AM	41.942351064	-87.649344776	THEFT
01/27/2019 01:43:00 PM	41.710038246	-87.612621841	WEAPONS VIOLATION
01/25/2019 08:46:00 PM	1179125.0	1883686.0	CRIM SEXUAL ASSAULT
01/27/2019 06:51:00 PM	41.750214254	-87.674677331	OTHER OFFENSE
01/27/2019 10:25:00 AM	41.868541914	-87.639235361	THEFT
01/27/2019 05:45:00 PM	41.797159058	-87.633067533	BATTERY
01/27/2019 02:54:00 PM	41.941205652	-87.734634537	NARCOTICS
01/27/2019 05:30:00 PM	41.739669366	-87.604907509	THEFT
01/01/2019 12:00:00 PM	41.679377634	-87.623935022	MOTOR VEHICLE THEFT
01/27/2019 09:00:00 PM	41.869747607	-87.737108167	PROSTITUTION
01/27/2019 02:30:00 PM	41.907909766	-87.774342403	THEFT
01/27/2019 09:40:00 AM	41.778047465	-87.586387726	SEX OFFENSE
01/27/2019 02:30:00 PM	41.893560332	-87.634120048	THEFT
01/27/2019 01:38:00 PM	41.992508755	-87.66034393	ASSAULT
01/27/2019 02:30:00 PM	41.726212389	-87.662796973	BATTERY
01/13/2019 12:00:00 PM	41.867626372	-87.70570453	PUBLIC PEACE VIOLATION
01/27/2019 07:53:00 PM	41.881426094	-87.730599017	NARCOTICS
01/27/2019 08:36:00 PM	41.944443703	-87.759327587	BATTERY
01/27/2019 12:45:00 AM	41.886012928	-87.629505318	THEFT
01/27/2019 09:52:00 PM	41.756927838	-87.587724859	BATTERY
01/27/2019 02:30:00 PM	41.892505345	-87.626304822	DECEPTIVE PRACTICE
01/27/2019 07:50:00 PM	41.77349667	-87.704009181	THEFT
01/27/2019 12:48:00 AM	41.920883829	-87.759737207	BATTERY
01/26/2019 03:00:00 AM	41.972169689	-87.656299683	THEFT
01/27/2019 06:12:00 PM	41.88993496	-87.637696349	PUBLIC PEACE VIOLATION
01/27/2019 07:10:00 PM	41.879808186	-87.69625092	CRIMINAL DAMAGE
01/27/2019 11:00:00 AM	41.831881927	-87.616977126	THEFT
01/27/2019 12:29:00 PM	41.978991238	-87.659941972	THEFT
01/27/2019 08:34:00 PM	41.856084432	-87.659753558	DECEPTIVE PRACTICE
01/27/2019 05:15:00 PM	41.896970377	-87.631250927	THEFT
01/27/2019 03:50:00 AM	41.917081537	-87.733129516	BATTERY
01/27/2019 08:59:00 PM	41.799672622	-87.742947698	ASSAULT
01/27/2019 12:57:00 AM	41.925787986	-87.688896239	ROBBERY
01/27/2019 10:54:00 AM	41.757224695	-87.641770239	NARCOTICS
01/27/2019 12:00:00 PM	41.904623624	-87.710624799	BURGLARY
01/27/2019 06:26:00 PM	41.695908161	-87.595822806	OTHER OFFENSE
01/27/2019 11:30:00 AM	41.731211675	-87.655633942	CRIMINAL DAMAGE
01/27/2019 04:59:00 PM	41.76012012	-87.621136847	BATTERY
01/22/2019 07:00:00 AM	41.801692642	-87.742991505	MOTOR VEHICLE THEFT
01/27/2019 02:50:00 PM	41.884493832	-87.627021129	THEFT
01/27/2019 08:58:00 AM	41.730200524	-87.60865971	BATTERY
01/27/2019 07:21:00 PM	41.7851291	-87.716541779	PUBLIC PEACE VIOLATION
01/27/2019 08:55:00 PM	41.889906681	-87.624100509	DECEPTIVE PRACTICE
01/27/2019 11:00:00 PM	41.876108306	-87.684860827	BATTERY
01/12/2019 01:58:00 PM	41.938581442	-87.765830579	DECEPTIVE PRACTICE
01/27/2019 11:54:00 PM	41.884493278	-87.627377352	BATTERY
01/27/2019 06:00:00 AM	41.873807522	-87.69445629	BATTERY
01/27/2019 10:35:00 AM	41.883780892	-87.671812677	BATTERY
01/27/2019 03:15:00 PM	41.886498321	-87.699662276	THEFT
01/27/2019 07:30:00 PM	41.910417204	-87.681056616	THEFT
01/27/2019 07:20:00 PM	41.873763824	-87.699446607	WEAPONS VIOLATION
01/27/2019 02:15:00 PM	41.904579871	-87.640696598	ASSAULT
01/27/2019 07:30:00 AM	41.780786235	-87.704139563	CRIMINAL TRESPASS
01/27/2019 12:15:00 AM	41.885393253	-87.663547848	THEFT
01/18/2019 09:30:00 AM	41.757081957	-87.641764442	BATTERY
01/27/2019 03:13:00 PM	41.740361931	-87.600748244	BATTERY
01/27/2019 04:16:00 PM	41.95024738	-87.782791674	ASSAULT
01/27/2019 01:10:00 AM	41.870989903	-87.74492442	OTHER OFFENSE
01/27/2019 10:03:00 AM	41.839223645	-87.64630829	ASSAULT
01/27/2019 03:00:00 AM	41.716679404	-87.62274113	CRIMINAL DAMAGE
01/27/2019 05:00:00 PM	41.852233626	-87.67192495	MOTOR VEHICLE THEFT
01/27/2019 11:15:00 PM	41.763975975	-87.665006404	ASSAULT
01/27/2019 04:00:00 AM	41.831818944	-87.610864733	THEFT
01/27/2019 11:30:00 AM	41.83976137	-87.725646951	BATTERY
01/27/2019 12:49:00 PM	41.914423094	-87.726478653	DECEPTIVE PRACTICE
01/27/2019 07:45:00 PM	41.882142354	-87.772304964	BATTERY
01/27/2019 05:30:00 AM	41.913210375	-87.69218241	THEFT
01/27/2019 07:30:00 PM	41.873079229	-87.747794882	MOTOR VEHICLE THEFT
01/22/2019 09:00:00 AM	41.922795833	-87.792383122	DECEPTIVE PRACTICE
01/27/2019 06:50:00 PM	41.893623014	-87.765347251	MOTOR VEHICLE THEFT
01/27/2019 04:34:00 PM	41.909608631	-87.747406059	ROBBERY
01/11/2019 12:00:00 AM	41.844145961	-87.732284933	DECEPTIVE PRACTICE
01/19/2019 12:00:00 PM	41.966173158	-87.732132097	OTHER OFFENSE
01/27/2019 03:50:00 PM	41.906221127	-87.670963902	THEFT
01/27/2019 01:30:00 AM	41.841509445	-87.655517261	CRIMINAL DAMAGE
01/27/2019 01:35:00 AM	41.830676853	-87.610352872	CRIMINAL DAMAGE
01/27/2019 12:30:00 AM	41.943122315	-87.649365938	THEFT
01/27/2019 09:45:00 PM	41.830611847	-87.623247369	INTIMIDATION
01/27/2019 08:43:00 AM	41.808802317	-87.613856078	WEAPONS VIOLATION
01/27/2019 01:57:00 PM	41.751177563	-87.682876487	ASSAULT
01/27/2019 09:03:00 PM	41.927744419	-87.797809466	OTHER OFFENSE
01/27/2019 05:00:00 AM	41.812983316	-87.687038615	THEFT
01/27/2019 04:39:00 AM	41.908401144	-87.757163477	MOTOR VEHICLE THEFT
01/27/2019 02:37:00 PM	41.747109534	-87.600217139	BATTERY
01/27/2019 05:30:00 PM	41.778767609	-87.686073411	MOTOR VEHICLE THEFT
01/27/2019 12:40:00 PM	41.887230464	-87.644288442	ASSAULT
01/25/2019 01:40:00 PM	41.992850491	-87.672402345	THEFT
01/27/2019 06:20:00 AM	41.751732067	-87.565928387	ASSAULT
01/27/2019 12:00:00 PM	41.703298535	-87.602681521	ASSAULT
01/27/2019 08:00:00 PM	41.917341547	-87.637233446	THEFT
01/26/2019 03:00:00 PM	41.858021651	-87.668664351	THEFT
01/27/2019 05:20:00 AM	42.00711743	-87.670006581	BATTERY
01/27/2019 04:30:00 PM	41.9090189	-87.677422819	THEFT
01/27/2019 10:32:00 AM	41.707756212	-87.580708771	OTHER OFFENSE
01/27/2019 08:10:00 AM	41.88233367	-87.627841791	THEFT
01/27/2019 12:01:00 AM	41.896561044	-87.636584978	THEFT
01/27/2019 11:00:00 AM	41.968891468	-87.68891427	ASSAULT
01/27/2019 07:00:00 PM	41.988042165	-87.820448245	DECEPTIVE PRACTICE
01/27/2019 06:21:00 PM	41.764255696	-87.673518404	WEAPONS VIOLATION
01/27/2019 01:25:00 PM	41.809297059	-87.591967028	ASSAULT
01/27/2019 08:20:00 PM	41.802319373	-87.674536419	BATTERY
01/27/2019 11:35:00 AM	41.731211675	-87.655633942	CRIMINAL DAMAGE
01/01/2019 11:45:00 AM	41.767852431	-87.588925347	HOMICIDE
01/27/2019 12:15:00 AM	41.907383556	-87.687141683	BATTERY
01/27/2019 02:00:00 PM	41.924002346	-87.764365012	THEFT
01/27/2019 11:35:00 PM	41.707095328	-87.628834415	CRIMINAL TRESPASS
01/27/2019 01:05:00 AM	41.865122772	-87.694601501	BATTERY
01/27/2019 05:30:00 PM	41.93837878	-87.781680875	THEFT
01/23/2019 05:00:00 PM	41.787382824	-87.624388303	MOTOR VEHICLE THEFT
01/27/2019 08:48:00 AM	41.902370457	-87.76565911	THEFT
01/27/2019 12:17:00 PM	41.978991238	-87.659941972	THEFT
01/27/2019 03:09:00 PM	41.886816327	-87.721359809	NARCOTICS
01/27/2019 12:25:00 PM	41.754685667	-87.57972096	ASSAULT
01/27/2019 12:06:00 PM	41.861699337	-87.722605232	ASSAULT
01/27/2019 12:00:00 AM	41.752352081	-87.600362715	BATTERY
01/27/2019 01:00:00 AM	41.92434315	-87.794042011	THEFT
01/27/2019 09:22:00 PM	42.011798696	-87.682899299	ASSAULT
01/27/2019 01:45:00 AM	41.877652775	-87.748112986	BATTERY
01/27/2019 02:00:00 AM	41.764632881	-87.687252831	CRIMINAL DAMAGE
01/27/2019 02:18:00 PM	41.782003967	-87.702004761	OTHER OFFENSE
01/27/2019 02:37:00 PM	41.879018845	-87.710946887	OTHER OFFENSE
01/27/2019 02:40:00 AM	41.927180238	-87.801595553	BATTERY
01/27/2019 01:00:00 PM	41.976642485	-87.681867017	DECEPTIVE PRACTICE
01/09/2019 06:00:00 PM	42.014779344	-87.683950799	DECEPTIVE PRACTICE
01/27/2019 03:00:00 PM	41.930430489	-87.648935596	THEFT
01/27/2019 09:30:00 AM	41.775413264	-87.640753669	MOTOR VEHICLE THEFT
01/27/2019 12:00:00 AM	41.908468358	-87.676645953	CRIM SEXUAL ASSAULT
01/27/2019 10:00:00 PM	41.755358678	-87.663560189	BURGLARY
01/27/2019 08:30:00 AM	41.724103549	-87.644499275	ASSAULT
01/27/2019 12:00:00 AM	41.829389915	-87.606892634	OTHER OFFENSE
01/27/2019 02:30:00 PM	41.927855714	-87.766124092	THEFT
01/27/2019 06:00:00 PM	41.791521634	-87.657235938	MOTOR VEHICLE THEFT
01/27/2019 01:05:00 PM	41.894228142	-87.718718026	NARCOTICS
01/27/2019 02:19:00 PM	41.795812533	-87.671170491	BATTERY
01/27/2019 09:44:00 AM	41.785161229	-87.620603115	BATTERY
01/27/2019 08:30:00 PM	41.897668442	-87.754439018	CRIMINAL DAMAGE
01/25/2019 04:30:00 PM	41.724188515	-87.657887352	THEFT
01/27/2019 11:37:00 PM	41.78708434	-87.641599763	OTHER OFFENSE
01/27/2019 11:00:00 PM	41.762929162	-87.644355406	ROBBERY
01/27/2019 10:00:00 PM	41.883015264	-87.68480568	MOTOR VEHICLE THEFT
01/27/2019 03:30:00 PM	41.782642067	-87.636272391	THEFT
01/27/2019 12:30:00 AM	41.738969832	-87.650994318	THEFT
01/27/2019 02:00:00 PM	42.003658652	-87.70743779	DECEPTIVE PRACTICE
01/03/2019 10:15:00 PM	41.757852343	-87.60782093	ROBBERY
01/27/2019 01:00:00 PM	41.774069965	-87.644639452	BATTERY
01/27/2019 10:00:00 PM	41.658523339	-87.554414495	CRIMINAL DAMAGE
01/27/2019 04:08:00 PM	41.780593297	-87.661816429	NARCOTICS
01/27/2019 12:00:00 PM	41.964759616	-87.654782347	THEFT
01/23/2019 12:01:00 AM	41.878892807	-87.723774494	MOTOR VEHICLE THEFT
01/27/2019 10:03:00 AM	41.754711123	-87.574831652	ASSAULT
01/24/2019 04:30:00 PM	41.878926264	-87.629337063	CRIMINAL TRESPASS
01/27/2019 05:14:00 AM	41.794399102	-87.713951881	OTHER OFFENSE
01/27/2019 07:50:00 AM	41.932738985	-87.648117094	THEFT
01/27/2019 10:45:00 AM	41.830917641	-87.608064205	ASSAULT
01/27/2019 07:49:00 PM	41.774004084	-87.644636491	OTHER OFFENSE
01/27/2019 11:00:00 PM	41.705400051	-87.537706324	BURGLARY
01/27/2019 07:07:00 PM	41.961854964	-87.716833141	NARCOTICS
01/27/2019 01:30:00 AM	41.75918327	-87.635727311	ASSAULT
01/27/2019 11:30:00 AM	41.77349667	-87.704009181	ASSAULT
01/27/2019 03:23:00 PM	41.772498926	-87.643050574	BATTERY
01/27/2019 07:47:00 PM	41.910423933	-87.680792032	THEFT
01/27/2019 08:00:00 PM	41.997585219	-87.795583549	THEFT
01/27/2019 10:20:00 AM	41.884493832	-87.627021129	THEFT
01/27/2019 08:30:00 PM	41.999932341	-87.668444068	BATTERY
01/27/2019 01:00:00 PM	41.876609629	-87.742688095	DECEPTIVE PRACTICE
01/27/2019 07:04:00 PM	41.88121735	-87.711013684	NARCOTICS
01/27/2019 02:18:00 AM	41.903159674	-87.629629273	ROBBERY
01/27/2019 06:07:00 PM	41.903775756	-87.639324074	THEFT
01/27/2019 11:10:00 PM	41.983061763	-87.70964407	GAMBLING
01/27/2019 10:46:00 AM	41.905147055	-87.726379155	NARCOTICS
01/27/2019 01:53:00 AM	41.857852805	-87.651563764	ASSAULT
01/27/2019 02:30:00 PM	41.974397945	-87.717197622	DECEPTIVE PRACTICE
01/24/2019 10:45:00 AM	41.907607375	-87.69083881	BURGLARY
01/27/2019 04:00:00 AM	41.902351272	-87.672785483	BATTERY
01/27/2019 05:00:00 PM	41.892816145	-87.624193198	THEFT
01/09/2019 05:29:00 PM	41.77268111	-87.572808996	DECEPTIVE PRACTICE
01/27/2019 12:00:00 AM	41.885793081	-87.681042739	THEFT
01/27/2019 01:01:00 PM	41.902747542	-87.717420437	NARCOTICS
01/27/2019 08:43:00 AM	41.867071507	-87.726023529	NARCOTICS
01/27/2019 02:45:00 AM	42.018734342	-87.66588196	THEFT
01/27/2019 01:15:00 AM	41.910742435	-87.716572077	BATTERY
01/27/2019 05:30:00 AM	41.922750548	-87.644994062	DECEPTIVE PRACTICE
01/27/2019 08:17:00 PM	41.751928332	-87.644077264	ASSAULT
01/14/2019 11:30:00 AM	41.708477045	-87.611361136	THEFT
01/27/2019 12:00:00 AM	42.013065987	-87.686205505	DECEPTIVE PRACTICE
01/27/2019 06:00:00 PM	41.786697113	-87.668510566	BURGLARY
01/20/2019 06:15:00 PM	41.772626204	-87.572805978	THEFT
01/27/2019 12:15:00 AM	41.880401861	-87.752850634	NARCOTICS
01/27/2019 02:30:00 PM	41.893149643	-87.747057005	BURGLARY
01/27/2019 05:18:00 PM	41.931803039	-87.726100784	THEFT
01/27/2019 02:30:00 PM	41.893748693	-87.628123871	BATTERY
01/27/2019 03:00:00 PM	41.883500187	-87.627876698	THEFT
01/27/2019 07:06:00 PM	41.943663972	-87.646323992	CRIMINAL DAMAGE
01/27/2019 03:39:00 PM	41.883500187	-87.627876698	THEFT
01/27/2019 08:30:00 PM	41.858368124	-87.707876438	ASSAULT
01/27/2019 12:45:00 PM	41.87528833	-87.724051086	NARCOTICS
01/27/2019 04:09:00 PM	41.95024738	-87.782791674	OTHER OFFENSE
01/27/2019 03:10:00 AM	41.773314016	-87.588147331	BURGLARY
01/27/2019 08:00:00 AM	41.93325198	-87.754797263	OTHER OFFENSE
01/27/2019 05:32:00 AM	41.772972076	-87.644610871	ASSAULT
01/27/2019 12:33:00 AM	41.76632265	-87.567448033	NARCOTICS
01/27/2019 08:12:00 PM	41.845634648	-87.703838558	WEAPONS VIOLATION
01/27/2019 07:42:00 PM	41.751379651	-87.668321745	BATTERY
01/27/2019 05:30:00 PM	41.789204622	-87.703437543	BATTERY
01/27/2019 12:08:00 AM	41.779226049	-87.680279665	NARCOTICS
01/27/2019 02:30:00 PM	41.742710224	-87.634088181	ASSAULT
01/27/2019 10:00:00 AM	41.785632203	-87.619992895	ASSAULT
01/27/2019 09:00:00 AM	41.791829236	-87.778131727	THEFT
01/27/2019 06:05:00 PM	41.70125522	-87.617260671	DECEPTIVE PRACTICE
01/10/2019 12:01:00 AM	41.90214763	-87.632865587	THEFT
01/27/2019 02:29:00 PM	41.867428687	-87.626342565	THEFT
01/24/2019 03:00:00 PM	41.959748601	-87.731015958	THEFT
01/27/2019 12:30:00 PM	41.973429799	-87.670021601	CRIMINAL DAMAGE
01/27/2019 01:00:00 PM	41.832329279	-87.616983146	THEFT
01/27/2019 01:10:00 PM	41.73604738	-87.645511127	ASSAULT
01/27/2019 02:23:00 AM	41.716904998	-87.639448254	OTHER OFFENSE
01/27/2019 08:00:00 PM	41.794097743	-87.708472348	CRIMINAL DAMAGE
01/27/2019 12:00:00 PM	41.885651793	-87.754518131	NARCOTICS
01/27/2019 05:07:00 PM	41.75368738	-87.687036436	NARCOTICS
01/27/2019 10:35:00 AM	41.909816737	-87.771474896	CRIMINAL DAMAGE
01/27/2019 02:10:00 PM	41.760014261	-87.570033731	ASSAULT
01/27/2019 07:48:00 PM	41.910989563	-87.677476122	THEFT
01/27/2019 05:14:00 AM	41.900105864	-87.656653731	THEFT
01/27/2019 05:51:00 PM	41.883191631	-87.706183852	CRIMINAL TRESPASS
01/21/2019 01:28:00 PM	41.936979168	-87.666827022	THEFT
01/27/2019 07:15:00 AM	41.925886611	-87.678679535	THEFT
01/27/2019 01:15:00 AM	41.921470379	-87.673271777	BATTERY
01/27/2019 04:25:00 AM	41.918817288	-87.648534275	CRIMINAL DAMAGE
01/27/2019 12:00:00 PM	41.868541914	-87.639235361	DECEPTIVE PRACTICE
01/27/2019 05:30:00 AM	41.902910635	-87.698489836	BATTERY
01/27/2019 01:30:00 PM	41.894048023	-87.719931808	BURGLARY
01/27/2019 10:48:00 PM	41.949637245	-87.809577229	ASSAULT
01/27/2019 07:30:00 AM	41.784977958	-87.58656762	THEFT
01/27/2019 08:06:00 PM	41.774098224	-87.602138825	BATTERY
01/27/2019 10:25:00 AM	41.898250833	-87.717625266	NARCOTICS
01/27/2019 12:24:00 PM	41.898332998	-87.627463695	BATTERY
01/27/2019 09:00:00 PM	41.759572189	-87.655309972	ASSAULT
01/27/2019 09:00:00 PM	41.866535025	-87.627391392	DECEPTIVE PRACTICE
01/27/2019 11:10:00 PM	41.891404732	-87.628061509	BATTERY
01/22/2019 12:01:00 AM	41.854807557	-87.684400645	DECEPTIVE PRACTICE
01/24/2019 09:19:00 PM	41.686223949	-87.651921699	OFFENSE INVOLVING CHILDREN
01/27/2019 05:25:00 PM	41.657400152	-87.600624324	WEAPONS VIOLATION
01/27/2019 10:30:00 PM	41.762337776	-87.688074906	OTHER OFFENSE
01/27/2019 06:16:00 PM	41.885426371	-87.630966024	OTHER OFFENSE
01/27/2019 01:30:00 PM	41.909240284	-87.65274758	DECEPTIVE PRACTICE
01/27/2019 06:50:00 PM	41.857179987	-87.71194423	NARCOTICS
01/27/2019 07:18:00 PM	41.976851852	-87.654999693	THEFT
01/27/2019 02:00:00 AM	41.939515748	-87.649253785	THEFT
01/27/2019 11:20:00 PM	42.017548194	-87.809005628	BATTERY
01/27/2019 05:26:00 AM	41.927232612	-87.641465855	BURGLARY
01/27/2019 08:30:00 PM	42.012750088	-87.683235499	THEFT
01/27/2019 07:35:00 PM	41.921046263	-87.773184221	ASSAULT
01/27/2019 07:56:00 PM	41.88474917	-87.763343624	ASSAULT
01/27/2019 01:00:00 AM	41.942351064	-87.649344776	THEFT
01/27/2019 03:30:00 PM	41.77584835	-87.610697694	BATTERY
01/27/2019 04:33:00 PM	41.73327429	-87.55133578	OTHER OFFENSE
01/27/2019 01:30:00 PM	41.944905718	-87.747031521	THEFT
01/27/2019 06:45:00 PM	41.892628411	-87.63115524	DECEPTIVE PRACTICE
01/27/2019 09:58:00 PM	41.752940239	-87.578458689	ROBBERY
01/27/2019 08:18:00 PM	41.895896023	-87.677913394	THEFT
01/27/2019 10:00:00 AM	41.921589155	-87.723019217	ASSAULT
01/27/2019 08:51:00 PM	41.865506189	-87.722712182	NARCOTICS
